name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
_D h1^2 g2 g,91,13,49,1,-3,,,,,,,,
h1 d1 e1 g,91,13,52,0,-1,,,,h1^2 d1 e1 g,,,,
M^2 h1,91,13,49,0,1,,,,,,,,
_t h2 g C'',91,13,49,1,3,,,,,,_t^2 g^2 i1,3,D^2 h2 c1 g
_h1^10 h6 e0,91,14,51,1,-1,,,,_h1^11 h6 e0,,,3,M c0 e0 g
_P^2 h1^3 h6 c0,91,14,47,1,1,,,,_P^2 h1^4 h6 c0,,,,
_t D^2 h2 c1 g,91,15,47,1,0,,,,,h,D^3 h2 c1,,
M h2^2 g^2,91,16,52,0,-3,,,,,,,,
h1^11 h6 e0,91,16,53,0,-1,,,,h1^12 h6 e0,,,3,M h1^5 g^2
P^2 h1^4 h6 c0,91,16,49,0,1,,,,P^2 h1^5 h6 c0,,,,
M D h1^2 g,91,16,50,0,3,,,,M D h1^3 g,,,,
D^2 h2 g^2,91,17,50,0,-1,,D^2 h0 h2 g^2,,,,D^2 h2^2 g^2,,
g^3 n,91,17,53,0,1,,,,,,h2 g^3 n,,
M h1 c0 e0 g,91,18,52,0,-1,,,,M h1^2 c0 e0 g,,,,
D^2 h0 h2 g^2,91,18,50,0,1,,,,,,,,
D^2 h1 c0 e0^2,91,20,50,0,-1,,,,,,,,
M h1^6 g^2,91,20,54,0,1,,,,M h1^7 g^2,,,,
_P^10 h1^2 c0,91,44,46,1,0,h,P^11 h2,,loc,h,P^10 h0 d0,,
P^11 h2,91,45,46,0,0,,P^11 h0 h2,,,,P^10 h0^2 d0,,
P^11 h0 h2,91,46,46,0,0,,,,,,,,
g3,92,4,48,0,0,,h0 g3,,h1 g3,,h2 g3,,
h0 g3,92,5,48,0,0,,h0^2 g3,,,,h0 h2 g3,,
h0^2 g3,92,6,48,0,-1,,h0^3 g3,,,,,,
_h1 h3 h6 g,92,6,48,1,1,,,,_h1^2 h3 h6 g,,,3,h6 d0^2
h1 h4^2 D3,92,7,49,0,-1,,,,,,,,
h0^3 g3,92,7,48,0,1,,h0^4 g3,,,,,,
h1^2 h3 h6 g,92,8,50,0,-1,,,,,,,,
h0^4 g3,92,8,48,0,1,,h0^5 g3,,,,,,
h0^5 g3,92,9,48,0,-1,,,,,,,,
"h1 x91,8",92,9,49,0,1,,,,"h1^2 x91,8",,,,
h1 h6 d0^2,92,10,49,0,-3,,,,,,,,
"x92,10",92,10,48,0,-1,,"h0 x92,10",,"h1 x92,10",,,,
D1 h1^2 e1,92,10,51,0,1,,,,D1 h1^3 e1,,,,
_d1 j1,92,10,50,1,3,,,,_h1 d1 j1,,,,
D h2^2 H1,92,11,49,0,-1,,,,,,D h1^2 h3 H1,,
"h0 x92,10",92,11,48,0,1,,,,,,,,
_h1^2 d1 Q2,92,12,49,1,-3,,,h,T Q2,,,,
h1 d1 j1,92,12,52,0,-1,,,,h1^2 d1 j1,,,,
D^2 g2,92,12,48,0,1,,D^2 h0 g2,,D^2 h1 g2,,,,
_h1 d1 e1 g,92,12,51,1,3,,,,_h1^2 d1 e1 g,,,,
"h2 x89,12",92,13,52,0,-1,,,,,,,,
D^2 h0 g2,92,13,48,0,1,,D^2 h0^2 g2,,,,,,
h1^2 d1 e1 g,92,14,53,0,-1,,,,,,,,
D^2 h0^2 g2,92,14,48,0,1,,,,,,,,
_h1^11 h6 e0,92,15,52,1,-2,,,,_h1^12 h6 e0,,,3,M h1 c0 e0 g
_t M h2^2 g^2,92,15,50,1,0,h,M D h2^2 e0,,,h,M D h2^2 g,,
_P^2 h1^4 h6 c0,92,15,48,1,2,,,,_P^2 h1^5 h6 c0,,,,
M D h2^2 e0,92,16,50,0,-2,,,,,,,,
_t^2 D^2 h2 g^2,92,16,47,1,0,,,h,t D^3 h1 g,,,,
d1 g^3,92,16,54,0,2,,,,h1 d1 g^3,,h2 d1 g^3,,
h1^12 h6 e0,92,17,54,0,-3,,,,h1^13 h6 e0,,,3,M h1^6 g^2
_t D^2 h0 h2 g^2,92,17,48,1,-1,h,D^3 h2^2 d0,,,h,D^3 h2^2 e0,,
P^2 h1^5 h6 c0,92,17,50,0,1,,,,P^2 h1^6 h6 c0,,,,
M D h1^3 g,92,17,51,0,3,,,,M D h1^4 g,,,,
D^3 h2^2 d0,92,18,48,0,-1,,,,,,,,
D h1 h3 g^3,92,18,53,0,1,,,,D h1^2 h3 g^3,,,,
M h1^2 c0 e0 g,92,19,53,0,0,,,,M h1^3 c0 e0 g,,,,
_t h0 d0 e0 g^3,92,20,52,1,0,,,h,D h1 e0^4,,,,
M h1^7 g^2,92,21,55,0,0,,,,,,,,
h4^2 h6,93,3,48,0,0,,h0 h4^2 h6,,h1 h4^2 h6,,,,
h0 h4^2 h6,93,4,48,0,0,,h0^2 h4^2 h6,,,,,,
h1 g3,93,5,49,0,-1,,,,h1^2 g3,,,,
h0^2 h4^2 h6,93,5,48,0,1,,h0^3 h4^2 h6,,,,,,
h0^3 h4^2 h6,93,6,48,0,0,,,,,,,,
_h1^2 h3 h6 g,93,7,49,1,-1,,,,,,,3,h1 h6 d0^2
D h2^2 h6,93,7,48,0,1,,h0 . D h2^2 h6,,,,D h1^2 h3 h6,,
h0 . D h2^2 h6,93,8,48,0,-1,,h0^2 . D h2^2 h6,,,,,,
"x93,8",93,8,49,0,1,,,,,,"h2 x93,8",3,D h2^2 H1
h0^2 . D h2^2 h6,93,9,48,0,-2,,h0^3 . D h2^2 h6,,,,,,
D1 h2 e1,93,9,51,0,0,,,,,,,,
_D1 h1^2 e1,93,9,50,1,2,,,,_D1 h1^3 e1,,,,
"h1^2 x91,8",93,10,50,0,-1,,,,,,,,
h0^3 . D h2^2 h6,93,10,48,0,1,,h0^4 . D h2^2 h6,,,,,,
"h1 x92,10",93,11,49,0,-3,,,,,,,,
D1 h1^3 e1,93,11,52,0,-1,,,,,,,,
_h1 d1 j1,93,11,51,1,1,,,,_h1^2 d1 j1,,,,
h0^4 . D h2^2 h6,93,11,48,0,3,,,,,,,,
T Q2,93,13,50,0,-5,,,,,,,,
h1^2 d1 j1,93,13,53,0,-3,,,,,,,,
P^2 h6 d0,93,13,48,0,-1,,P^2 h0 h6 d0,,,,,,
D D1 h0 e0,93,13,50,0,1,,,,,,D D1 h0^2 g,,
D^2 h1 g2,93,13,49,0,3,,,,D^2 h1^2 g2,,,,
_h1^2 d1 e1 g,93,13,52,1,5,,,h,h3 g C'',,,,
P^2 h0 h6 d0,93,14,48,0,-1,,P^2 h0^2 h6 d0,,,,,,
_h1^7 h6 c0 d0,93,14,51,1,1,,,,_h1^8 h6 c0 d0,,,3,M D h1^3 g
P^2 h0^2 h6 d0,93,15,48,0,-1,,,,,,,,
g^2 i1,93,15,54,0,1,,,,h1 g^2 i1,,,,
_h1^12 h6 e0,93,16,53,1,-1,,,,_h1^13 h6 e0,,,3,M h1^2 c0 e0 g
_P^2 h1^5 h6 c0,93,16,49,1,1,,,,_P^2 h1^6 h6 c0,,,,
t D^3 h1 g,93,17,48,0,-3,,,,,,,,
_D h1 h3 g^3,93,17,52,1,-1,,,,_D h1^2 h3 g^3,,,3,_t h0 d0 e0 g^3
h1 d1 g^3,93,17,55,0,1,,,,h1^2 d1 g^3,,,,
M c0 g^2,93,17,53,0,3,,,,M h1 c0 g^2,,,,
h1^13 h6 e0,93,18,55,0,-2,,,,h1^14 h6 e0,,,3,M h1^7 g^2
P^2 h1^6 h6 c0,93,18,51,0,0,,,,,,,,
M D h1^4 g,93,18,52,0,2,,,,M D h1^5 g,,,,
D h1^2 h3 g^3,93,19,54,0,0,,,,,,,,
M h1^3 c0 e0 g,93,20,54,0,0,,,,M h1^4 c0 e0 g,,,,
D h1 e0^4,93,21,53,0,0,,,,,,,,
_P^11 h1^4,93,47,47,1,0,,,,loc,,,,
h1 h4^2 h6,94,4,49,0,0,,,,,,,,
h1^2 g3,94,6,50,0,-1,,,,,,,,
h6 n,94,6,49,0,1,,,,,,h2 h6 n,,
_D1 h2 e1,94,8,50,1,-1,,,,,,,,
"x94,8",94,8,49,0,1,,,,"h1 x94,8",,"h1 x96,8",3,"h1 x92,10"
"y94,10",94,10,50,0,-2,,,,,,,,
_D1 h1^3 e1,94,10,51,1,0,,,,,,,,
_B7 d1,94,10,50,1,2,,,,,,,,
_h1^2 d1 j1,94,12,52,1,-2,,,,,,,,
D d1 e1,94,12,51,0,0,,,,,,,,
"_h1^2 x91,11",94,12,49,1,2,,,,,,,,
_t^2 g^2 i1,94,14,51,1,-2,,,,,,,,
D^2 h1^2 g2,94,14,50,0,0,,,,,,,,
h3 g C'',94,14,53,0,2,,,,,,,,
_h1^8 h6 c0 d0,94,15,52,1,-1,,,,_h1^9 h6 c0 d0,,,3,M D h1^4 g
D^2 M h1,94,15,49,0,1,,,,D^2 M h1^2,,,,
D^3 h2 c1,94,16,49,0,-2,,,,,,,,
_h1 d1 g^3,94,16,54,1,0,,,,_h1^2 d1 g^3,,,,
h1 g^2 i1,94,16,55,0,2,,,,h1^2 g^2 i1,,,,
_h1^13 h6 e0,94,17,54,1,-2,,,,_h1^14 h6 e0,,,3,M h1^3 c0 e0 g
_P^2 h1^6 h6 c0,94,17,50,1,0,,,,,,,,
M D c0 e0,94,17,51,0,2,,,,M D h1 c0 e0,,,,
D^2 h2^2 g^2,94,18,52,0,-4,,,,,,D^2 h1^2 h3 g^2,,
h2 g^3 n,94,18,55,0,-2,,,,,,h1 g^3 T,,
_D h1^2 h3 g^3,94,18,53,1,0,,,,,,,3,D h1 e0^4
h1^2 d1 g^3,94,18,56,0,2,,,,,,,,
M h1 c0 g^2,94,18,54,0,4,,,,M h1^2 c0 g^2,,,,
h1^14 h6 e0,94,19,56,0,-2,,,,h1^15 h6 e0,,,,
D^3 c0 d0,94,19,49,0,0,,,,D^3 h1 c0 d0,,,,
M D h1^5 g,94,19,53,0,2,,,,M D h1^6 g,,,,
M h1^4 c0 e0 g,94,21,55,0,0,,,,M h1^5 c0 e0 g,,,,
_t P^6 h0 d0^2 e0,94,36,48,1,0,,_t P^6 h0^2 d0^2 e0,h,,,,,
_t P^6 h0^2 d0^2 e0,94,37,48,1,0,h,P^6 i^2,,,,,,
P^6 i^2,94,38,48,0,0,,P^6 h0 i^2,,,,,,
P^6 h0 i^2,94,39,48,0,0,,P^6 h0^2 i^2,,,,,,
P^6 h0^2 i^2,94,40,48,0,0,,P^6 h0^3 i^2,,,,,,
P^6 h0^3 i^2,94,41,48,0,0,,P^6 h0^4 i^2,,,,,,
P^6 h0^4 i^2,94,42,48,0,0,,,,,,,,
P^10 d0,94,44,48,0,0,,P^10 h0 d0,,,,,,
P^10 h0 d0,94,45,48,0,0,,P^10 h0^2 d0,,,,,,
P^10 h0^2 d0,94,46,48,0,0,,,,,,,,
h2 g3,95,5,50,0,-1,,h0 h2 g3,,,,,,
h6 d1,95,5,50,0,1,,,,h1 h6 d1,,h2 h6 d1,,
h0 h2 g3,95,6,50,0,0,,,,,,,,
D h1 h3 h6,95,7,49,0,0,,,,D h1^2 h3 h6,,,,
"h1 x94,8",95,9,50,0,0,,,,"h1^2 x94,8",,,,
"D x71,6",95,10,50,0,0,,,,,,,,
e1 Q2,95,11,51,0,-1,,,,,,,,
"x95,11",95,11,51,0,1,,,,,,"h2 x95,11",,
D h1^2 h3 H1,95,12,51,0,0,,,,,,,,
_D^2 h1^2 g2,95,13,49,1,-1,,,,,h,D^2 C,3,D^3 h2 c1
_h3 g C'',95,13,52,1,1,,,,,h,e0 g A',,
_P h1^6 h6 e0,95,14,51,1,0,,,,_P h1^7 h6 e0,,,3,M D c0 e0
g^2 B6,95,15,54,0,-1,,,,,,,,
_h1 g^2 i1,95,15,54,1,1,,,,_h1^2 g^2 i1,,,3,M h1 c0 g^2
M D h2^2 g,95,16,52,0,-3,,,,,,,,
_h1^9 h6 c0 d0,95,16,53,1,-1,,,h,P h1^8 h6 e0,,,3,M D h1^5 g
P^3 h6 c0,95,16,49,0,1,,,,P^3 h1 h6 c0,,,,
D^2 M h1^2,95,16,50,0,3,,,,D^2 M h1^3,,,,
h2 d1 g^3,95,17,56,0,-4,,,,,,h2^2 d1 g^3,,
_h1^2 d1 g^3,95,17,55,1,-2,,,h,g^3 T,,,,
h1^2 g^2 i1,95,17,56,0,0,,,,h1^3 g^2 i1,,,,
_t D^2 h2^2 g^2,95,17,50,1,2,h,D^3 h2^2 e0,,,h,D^3 h2^2 g,,
_t h2 g^3 n,95,17,53,1,4,,,,,,_t h1 g^3 T,,
_h1^14 h6 e0,95,18,55,1,-2,,,,_h1^15 h6 e0,,,3,M h1^4 c0 e0 g
D^3 h2^2 e0,95,18,50,0,0,,,,,,,,
M D h1 c0 e0,95,18,52,0,2,,,,M D h1^2 c0 e0,,,,
M h1^2 c0 g^2,95,19,55,0,0,,,,M h1^3 c0 g^2,,,,
h1^15 h6 e0,95,20,57,0,-2,,,,,,,,
D^3 h1 c0 d0,95,20,50,0,0,,,,,,,,
M D h1^6 g,95,20,54,0,2,,,,M D h1^7 g,,,,
M h1^5 c0 e0 g,95,22,56,0,0,,,,M h1^6 c0 e0 g,,,,
h0^12 . D^3 h0^2 i,95,33,48,0,0,,h0^13 . D^3 h0^2 i,,,,,3,_t P^6 h0 d0^2 e0
h0^13 . D^3 h0^2 i,95,34,48,0,0,,h0^14 . D^3 h0^2 i,,,,,3,_t P^6 h0^2 d0^2 e0
h0^14 . D^3 h0^2 i,95,35,48,0,0,,h0^15 . D^3 h0^2 i,,,,,3,P^6 i^2
h0^15 . D^3 h0^2 i,95,36,48,0,0,,P^6 D h0^2 i,,,,,3,P^6 h0 i^2
P^6 D h0^2 i,95,37,48,0,0,,P^6 D h0^3 i,,,,,3,P^6 h0^2 i^2
P^6 D h0^3 i,95,38,48,0,0,,P^6 D h0^4 i,,,,,3,P^6 h0^3 i^2
P^6 D h0^4 i,95,39,48,0,0,,P^6 D h0^5 i,,,,,3,P^6 h0^4 i^2
P^6 D h0^5 i,95,40,48,0,0,,P^6 h0^4 Q',,,,,,
P^6 h0^4 Q',95,41,48,0,0,,P^6 h0^5 Q',,,,,,
P^6 h0^5 Q',95,42,48,0,0,,P^6 h0^6 Q',,,,,,
P^6 h0^6 Q',95,43,48,0,0,,P^6 h0^7 Q',,,,,,
P^6 h0^7 Q',95,44,48,0,0,,P^6 h0^8 Q',,,,,,
P^6 h0^8 Q',95,45,48,0,0,,P^6 h0^9 Q',,,,,,
P^6 h0^9 Q',95,46,48,0,0,,P^6 h0^10 Q',,,,,,
P^6 h0^10 Q',95,47,48,0,0,,P^6 h0^11 Q',,,,,,
P^6 h0^11 Q',95,48,48,0,0,,,,,,,,
h6 p,96,5,50,0,0,,,,,,,,
h1 h6 d1,96,6,51,0,0,,,,h1^2 h6 d1,,,,
D h1^2 h3 h6,96,8,50,0,-1,,,,,,,,
"x96,8",96,8,50,0,1,,,,"h1 x96,8",,,,
"h2 x93,8",96,9,51,0,0,,,,,,"h2^2 x93,8",3,D h1^2 h3 H1
"h1^2 x94,8",96,10,51,0,0,,,,,,,,
t D D1 g,96,12,51,0,-1,,,,t D D1 h1 g,,,,
e1^2 g,96,12,54,0,1,,,,h1 e1^2 g,,h1^2 d1 k1,,
"g x76,9",96,13,52,0,-1,,,,,,,,
D D1 h0 g,96,13,52,0,1,,D D1 h0^2 g,,,,D D1 h0 h2 g,,
D D1 h0^2 g,96,14,52,0,-1,,,,,,,,
_g^2 B6,96,14,53,1,1,,,h,g^2 Q2,,_t e1 g^3,3,_t h2 g^3 n
_P h1^7 h6 e0,96,15,52,1,-1,,,,_P h1^8 h6 e0,,,3,M D h1 c0 e0
D^2 M h2,96,15,50,0,1,,D^2 M h0 h2,,,,D^2 M h2^2,,
h1^8 h6 c0 e0,96,16,55,0,-3,,,,h1^9 h6 c0 e0,,,3,M h1^2 c0 g^2
_h1^2 g^2 i1,96,16,55,1,-1,,,,_h1^3 g^2 i1,,,3,M h1^2 c0 g^2
D^2 M h0 h2,96,16,50,0,1,,,,,,,,
_t h2 d1 g^3,96,16,54,1,3,,,h,D h1 d1 g^2,,,,
P h1^8 h6 e0,96,17,54,0,-2,,,,P h1^9 h6 e0,,,3,M D h1^6 g
P^3 h1 h6 c0,96,17,50,0,0,,,,P^3 h1^2 h6 c0,,,,
D^2 M h1^3,96,17,51,0,2,,,,D^2 M h1^4,,,,
D^2 h1 h3 g^2,96,18,53,0,-3,,,,D^2 h1^2 h3 g^2,,,,
g^3 T,96,18,56,0,-1,,,,h1 g^3 T,,,,
h1^3 g^2 i1,96,18,57,0,1,,,,h1^4 g^2 i1,,,,
M e0^3,96,18,54,0,3,,,,M h1 e0^3,,,,
_h1^15 h6 e0,96,19,56,1,-1,,,h,t e0 g^4,,,3,M h1^5 c0 e0 g
M D h1^2 c0 e0,96,19,53,0,1,,,,M D h1^3 c0 e0,,,,
M h1^3 c0 g^2,96,20,56,0,-1,,,,M h1^4 c0 g^2,,,,
D^2 d0 e0^2,96,20,52,0,1,,,,D^2 h1 d0 e0^2,,,,
M D h1^7 g,96,21,55,0,0,,,,,,,,
M h1^6 c0 e0 g,96,23,57,0,0,,,,M h1^7 c0 e0 g,,,,
P^11 c0,96,47,49,0,0,,,,loc,,,,
h2 h6 n,97,7,51,0,-1,,,,,,h1 h6 T,,
h1^2 h6 d1,97,7,52,0,1,,,,,,,,
"h0 x97,7",97,8,50,0,0,,,,,,,,
"h1 x96,8",97,9,51,0,-1,,,,,,,,
h6 e0^2,97,9,52,0,1,,,,h1 h6 e0^2,,h0 h6 e0 g,,
"h1^2 x95,8",97,10,53,0,0,,,,,,,,
M D1 h0,97,11,52,0,-2,,M D1 h0^2,,,,M D1 h0 h2,3,D D1 h0^2 g
d1 k1,97,11,54,0,0,,,,h1 d1 k1,,,,
_h1 e1 Q2,97,11,51,1,2,,,,_h1^2 e1 Q2,,,,
M D1 h0^2,97,12,52,0,-1,,M D1 h0^3,,,,,,
H1 m + h1^3 h6 d0 e0,97,12,53,0,1,,,,h1^4 h6 d0 e0,,h2 H1 m,,
t D D1 h1 g,97,13,52,0,-2,,,,,,,,
h1 e1^2 g,97,13,55,0,0,,,,h1^2 e1^2 g,,,,
M D1 h0^3,97,13,52,0,2,,,,,,,,
P^2 h1 h6 e0,97,14,51,0,0,,,,P^2 h1^2 h6 e0,,,3,D^2 M h1^3
_h1^8 h6 c0 e0,97,15,54,1,-1,,,,_h1^9 h6 c0 e0,,,3,M e0^3
g^2 Q2,97,15,54,0,1,,,,h1 g^2 Q2,,,,
_P h1^8 h6 e0,97,16,53,1,0,,,,_P h1^9 h6 e0,,,3,M D h1^2 c0 e0
h1^9 h6 c0 e0,97,17,56,0,-4,,,,h1^10 h6 c0 e0,,,3,M h1^3 c0 g^2
_h1^3 g^2 i1,97,17,56,1,-2,,,,_h1^4 g^2 i1,,,3,M h1^3 c0 g^2
_D^2 h1 h3 g^2,97,17,52,1,0,,,,_D^2 h1^2 h3 g^2,,,3,D^2 d0 e0^2
M D c0 g,97,17,53,0,2,,,,M D h1 c0 g,,,,
D h1 d1 g^2,97,17,55,0,4,,,,D h1^2 d1 g^2,,,,
P h1^9 h6 e0,97,18,55,0,-2,,,,P h1^10 h6 e0,,,3,M D h1^7 g
P^3 h1^2 h6 c0,97,18,51,0,0,,,,,,,,
D^2 M h1^4,97,18,52,0,2,,,,D^2 M h1^5,,,,
D^2 h1^2 h3 g^2,97,19,54,0,-3,,,,,,,,
h1 g^3 T,97,19,57,0,-1,,,,,,,,
h1^4 g^2 i1,97,19,58,0,1,,,,h1^5 g^2 i1,,,,
M h1 e0^3,97,19,55,0,3,,,,M h1^2 e0^3,,,,
t e0 g^4,97,20,57,0,-1,,,,h0 h2 g^3 m,,,3,M h1^6 c0 e0 g
M D h1^3 c0 e0,97,20,54,0,1,,,,M D h1^4 c0 e0,,,,
M h1^4 c0 g^2,97,21,57,0,-2,,,,M h1^5 c0 g^2,,,,
D^2 h1 d0 e0^2,97,21,53,0,0,,,,,,,,
h0 e0 g^4,97,21,58,0,2,,,,,,h0^2 g^5,,
M h1^7 c0 e0 g,97,24,58,0,0,,,,,,,,
P^12 h1,97,49,49,0,0,,,,loc,,,,
_h1^2 h6 d1,98,6,51,1,-1,,,h,h6 T,,,,
h2 h6 d1,98,6,52,0,1,,,,,,h2^2 h6 d1,,
"h2 x95,7",98,8,52,0,0,,,,,,"h1^2 x99,7",,
h1 h6 e0^2,98,10,53,0,-4,,,,,,,,
"h0 h3 x91,8",98,10,52,0,-2,,,,,,,3,M D1 h0^3
D1 h3^2 d1,98,10,54,0,0,,,,,,,,
"_h1^3 x94,8",98,10,51,1,2,,,,,,,,
_d1 k1,98,10,53,1,4,,,,_h1 d1 k1,,,,
H1 T + M D1 h1,98,11,53,0,0,,,,M D1 h1^2,,,,
h1 d1 k1,98,12,55,0,-3,,,,h1^2 d1 k1,,,,
"h2 x95,11",98,12,53,0,-1,,,,,,D h1 d1 g2,,
_h1^2 e1 Q2,98,12,52,1,1,,,,,,,,
_h1 e1^2 g,98,12,54,1,3,,,,_h1^2 e1^2 g,,,,
h1^4 h6 d0 e0,98,13,54,0,0,,,,h1^5 h6 d0 e0,,,,
D^2 C,98,14,51,0,-2,,,,,,,,
e0 g A',98,14,54,0,0,,,,,,,,
h1^2 e1^2 g,98,14,56,0,2,,,,,,,,
P^2 h1^2 h6 e0,98,15,52,0,-1,,,,P^2 h1^3 h6 e0,,,3,D^2 M h1^4
M^2 c0,98,15,53,0,1,,,,M^2 h1 c0,,,,
e1 g^3,98,16,57,0,-3,,,,h1 e1 g^3,,h1^2 g^2 j1,3,h1 g^3 T
_h1^9 h6 c0 e0,98,16,55,1,-1,,,,_h1^10 h6 c0 e0,,,3,M h1 e0^3
h1 g^2 Q2,98,16,55,0,1,,,,h1^2 g^2 Q2,,,,
_D h1 d1 g^2,98,16,54,1,3,,,,_D h1^2 d1 g^2,,,,
_P h1^9 h6 e0,98,17,54,1,-2,,,,_P h1^10 h6 e0,,,3,M D h1^3 c0 e0
_P^3 h1^2 h6 c0,98,17,50,1,0,,,,,,,,
_D^2 M h1^4,98,17,51,1,2,,,,_D^2 M h1^5,,,,
h1^10 h6 c0 e0,98,18,57,0,-7,,,,h1^11 h6 c0 e0,,,3,M h1^4 c0 g^2
h2^2 d1 g^3,98,18,58,0,-5,,,,,,h1^3 e1 g^3,,
_h1^4 g^2 i1,98,18,57,1,-3,,,,_h1^5 g^2 i1,,,3,M h1^4 c0 g^2
_D^2 h1^2 h3 g^2,98,18,53,1,-1,,,,,,,3,D^2 h1 d0 e0^2
D^3 h2^2 g,98,18,52,0,1,,,,,,D^3 h1^2 h3 g,,
M D h1 c0 g,98,18,54,0,3,,,,M D h1^2 c0 g,,,,
_t h1 g^3 T,98,18,55,1,5,,,,,h,D h2^2 g^2 n,,
D h1^2 d1 g^2,98,18,56,0,7,,,,,,,,
P h1^10 h6 e0,98,19,56,0,-1,,,,P h1^11 h6 e0,,,,
D^2 M h1^5,98,19,53,0,1,,,,D^2 M h1^6,,,,
h1^5 g^2 i1,98,20,59,0,-1,,,,,,,,
M h1^2 e0^3,98,20,56,0,1,,,,M h1^3 e0^3,,,,
h0 h2 g^3 m,98,21,58,0,-1,,,,,,,3,M h1^7 c0 e0 g
M D h1^4 c0 e0,98,21,55,0,1,,,,M D h1^5 c0 e0,,,,
M h1^5 c0 g^2,98,22,58,0,0,,,,M h1^6 c0 g^2,,,,
h3 g3,99,5,52,0,0,,,,h1 h3 g3,,,,
h6 T,99,7,52,0,-2,,,,h1 h6 T,,,,
"x99,7",99,7,52,0,0,,"h0 x99,7",,"h1 x99,7",,,,
M1 h2,99,7,53,0,2,,,,,,M1 h2^2,,
"h0 x99,7",99,8,52,0,0,,,,,,,,
D1 h2 g2,99,9,54,0,-2,,,,,,,,
"x99,9",99,9,53,0,0,,,,h0 h6 e0 g,,"h2 x99,9",3,"h2 x95,11"
_D1 h3^2 d1,99,9,53,1,2,,,,,,,,
"h2^2 x93,8",99,10,53,0,-1,,,,,,,,
"h1 h3 x91,8 + t D1 h0 h2 g2",99,10,53,0,1,,,,,,,,
_h1 d1 k1,99,11,54,1,0,,,,_h1^2 d1 k1,,,,
M D1 h1^2,99,12,54,0,0,,,,M D1 h1^3,,,,
h1^2 d1 k1,99,13,56,0,-3,,,,,,,,
_h1^2 e1^2 g,99,13,55,1,-1,,,,,,,,
D D1 h2 g,99,13,54,0,1,,D D1 h0 h2 g,,,,D D1 h2^2 g,,
"_x98,14",99,13,52,1,3,,,,,,_t^2 g^2 B7,,
D D1 h0 h2 g,99,14,54,0,-2,,,,,,,,
_P^2 h1^2 h6 e0,99,14,51,1,0,,,,_P^2 h1^3 h6 e0,,,3,_D^2 M h1^4
h1^5 h6 d0 e0,99,14,55,0,2,,,,h1^6 h6 d0 e0,,,,
g^2 j1,99,15,57,0,-3,,,,h1 g^2 j1,,,,
_h1 g^2 Q2,99,15,54,1,-1,,,,_h1^2 g^2 Q2,,,3,M D h1 c0 g
_t e1 g^3,99,15,55,1,1,,,,,h,g^2 C0,3,_t h1 g^3 T
D B6 g,99,15,54,0,3,,,,,,,,
D^2 M h2^2,99,16,52,0,-3,,,,,,,,
P^2 h1^3 h6 e0,99,16,53,0,-1,,,,P^2 h1^4 h6 e0,,,3,D^2 M h1^5
h1^2 g D4,99,16,57,0,1,,,,h1^3 g D4,,,,
M^2 h1 c0,99,16,54,0,3,,,,,,,,
h1 e1 g^3,99,17,58,0,-4,,,,h1^2 e1 g^3,,,,
_h1^10 h6 c0 e0,99,17,56,1,-2,,,,_h1^11 h6 c0 e0,,,3,M h1^2 e0^3
h1^2 g^2 Q2,99,17,56,0,0,,,,h1^3 g^2 Q2,,,,
_D h1^2 d1 g^2,99,17,55,1,2,,,,_t^2 c1 g^4,,,,
D^2 g n,99,17,53,0,4,,,,,,D^2 h2 g n,,
_P h1^10 h6 e0,99,18,55,1,-2,,,,_P h1^11 h6 e0,,,3,M D h1^4 c0 e0
_D^2 M h1^5,99,18,52,1,0,,,,_D^2 M h1^6,,,,
M e0^2 g,99,18,56,0,2,,,,M h1 e0^2 g,,M h0 e0 g^2,,
h1^11 h6 c0 e0,99,19,58,0,-3,,,,h1^12 h6 c0 e0,,,3,M h1^5 c0 g^2
_h1^5 g^2 i1,99,19,58,1,-1,,,h,t g^5,,,3,M h1^5 c0 g^2
M D h1^2 c0 g,99,19,55,0,1,,,,M D h1^3 c0 g,,,,
c1 g^4,99,19,59,0,3,,,,,,h2 c1 g^4,,
P h1^11 h6 e0,99,20,57,0,-1,,,,,,,,
D^2 M h1^6,99,20,54,0,1,,,,D^2 M h1^7,,,,
M h1^3 e0^3,99,21,57,0,0,,,,M h1^4 e0^3,,,,
M D h1^5 c0 e0,99,22,56,0,0,,,,M D h1^6 c0 e0,,,,
M h1^6 c0 g^2,99,23,59,0,0,,,,M h1^7 c0 g^2,,,,
_P^11 h1^2 c0,99,48,50,1,0,h,P^12 h2,,loc,,,,
P^12 h2,99,49,50,0,0,,P^12 h0 h2,,,,,,
P^12 h0 h2,99,50,50,0,0,,,,,,,,
h0 h4 c3,100,5,52,0,0,,,,,,,,
h1 h3 g3,100,6,53,0,-1,,,,,,,,
h6 x,100,6,52,0,1,,h0 h6 x,,,,,,
h0 h6 x,100,7,52,0,0,,h0^2 h6 x,,,,,,
h1 h6 T,100,8,53,0,-2,,,,,,,,
"h1 x99,7",100,8,53,0,0,,,,"h1^2 x99,7",,,,
h0^2 h6 x,100,8,52,0,2,,,,,,,,
h0 h6 e0 g,100,10,54,0,-1,,,,,,,,
_h1^2 h6 e0^2,100,10,53,1,1,,,h,g2 Q2,,,,
