name,stem,Adams filtration,weight,tautorsion,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
t D h1 H1,87,10,45,0,0,,,,,,,,
B6 d1,87,11,48,1,0,,,,,t,d1 e1 g,,
t h1 g G0,87,12,48,2,-1,,,,,,,,
P^2 h6 c0,87,12,45,0,1,,,,P^2 h1 h6 c0,,,,
h1^2 d1 i1,87,13,50,1,-2,,,,,,,,
D^2 h1 e1,87,13,46,0,0,,,,D^2 h1^2 e1,,,,
g C'',87,13,49,0,2,,,,,,h2 g C'',,g n m
D^2 c1 g,87,15,47,0,0,,,,,,D^2 h2 c1 g,,
P h1^8 h6 c0,87,16,49,1,-1,,,,P h1^9 h6 c0,,,,
M h1^2 g^2,87,16,50,1,1,,,,M h1^3 g^2,,,,
M c0 e0^2,87,17,49,1,0,,,,M h1 c0 e0^2,,,,
D h2^2 e0 g^2,87,18,50,3,-1,,,,,,,,
M d0^3,87,18,48,0,1,,,,M h1 d0^3,,,,
D h1 c0 e0^2 g,87,20,50,1,0,,,,,,,,
P D^2 h0 d0 e0,87,21,46,0,-1,,,,,,,,
D h1 d0^2 e0^2,87,21,49,0,1,,,,D h1^2 d0^2 e0^2,,,,
t M P^3 h1 e0,87,23,46,0,0,,,,,,,,M P^4 h1 c0
t d0^5 e0,87,24,49,0,0,,,,t h1 d0^5 e0,,,,P c0 d0^5
t^2 P d0^4 i,87,27,46,0,0,,,,,,,,P^4 D h1^2 d0^2
P h1 c0 d0^5,87,28,50,1,0,,,,,,,,
P^2 h1 d0^5,87,29,49,3,0,,,,,,,,
P^3 d0 i j,87,30,46,0,0,,,,,,,,
P^5 D h1 c0 d0,87,32,46,1,0,,,,,,,,
P^6 D h1 d0,87,33,45,0,0,,,,P^6 D h1^2 d0,,,,
t P^7 d0 e0,87,36,45,0,0,,,,t P^7 h1 d0 e0,,,,P^8 c0 d0
P^8 h1 c0 d0,87,40,46,1,0,,,,,,,,
P^9 h1 d0,87,41,45,0,-1,,,,,,,,
P^8 h0^2 i,87,41,44,0,1,,P^8 h0^3 i,,,,,,
P^8 h0^3 i,87,42,44,0,0,,P^8 h0^4 i,,,,,,
P^8 h0^4 i,87,43,44,0,0,,P^8 h0^5 i,,,,,,
P^8 h0^5 i,87,44,44,0,0,,,,,,,,
h1^2 h4 h6 c0,88,7,47,1,0,,,,,,,,
"h1 x87,7",88,8,46,0,-1,,,,,,,,
g2^2,88,8,48,0,1,,h0 g2^2,,,,,,
h0 g2^2,88,9,48,0,0,,,,,,,,
"x88,10",88,10,48,1,0,,,,"h1 x88,10",,,,
h2^2 g H1,88,11,49,2,0,,,,,,h1^2 h3 g H1,,
D^2 f1,88,12,46,0,-1,,,,D^2 h1 f1,,,,
D g2 g,88,12,48,0,1,,,,D h1 g2 g,,h1^2 d1 Q2,,
P^2 h1 h6 c0,88,13,46,0,0,,,,P^2 h1^2 h6 c0,,,,
D^2 h1^2 e1,88,14,47,1,-1,,,t2,h2 B5 g,,,,
P^3 h1 h6,88,14,45,0,1,,,,P^3 h1^2 h6,,,,
M h2 g^2,88,15,50,2,0,,M h0 h2 g^2,,,,M h2^2 g^2,,
M h0 h2 g^2,88,16,50,2,0,,,,,,,,
P h1^9 h6 c0,88,17,50,1,-2,,,,P h1^10 h6 c0,,,,
M h1^3 g^2,88,17,51,1,0,,,,M h1^4 g^2,,,,
D^2 h0 g^2,88,17,48,2,2,,D^2 h0^2 g^2,,,,D^2 h0 h2 g^2,,
M h1 c0 e0^2,88,18,50,1,-4,,,,,,,,
D^2 h0^2 g^2,88,18,48,2,-2,,,,,,,,
t^2 M h0 d0 k,88,18,46,0,0,t3,M h1 d0^3,,,t2,t M h1 d0^2 e0,,P D^2 h0 d0 e0
h1 h3 g^4,88,18,53,1,2,,,,h1^2 h3 g^4,,,,
D^3 h1^2 d0,88,18,46,0,4,,,t3,t^2 e0^2 g m,,,p,P D^2 h0 d0 e0
D^3 h1^2 d0 again,88,18,46,0,4,,,,,,,t3,D h1 d0^2 e0^2
M h1 d0^3,88,19,49,0,0,,,,,,,,
e0^4 g + M h1^6 e0 g,88,20,52,6,0,,,,h1 e0^4 g + M h1^7 e0 g,,,,
D h1^2 d0^2 e0^2,88,22,50,1,0,,,,,,,,
P D c0 d0 e0^2,88,23,49,0,0,,,,P D h1 c0 d0 e0^2,,,,
t h1 d0^5 e0,88,25,50,2,0,,,,,,,,P h1 c0 d0^5
d0^3 i^2,88,26,48,0,0,,,,,,,t,P^2 h1 d0^5
t P^4 D h1 d0 e0,88,29,46,0,0,,,,,,,,P^5 D h1 c0 d0
P^3 c0 d0^4,88,31,49,1,0,,,,P^3 h1 c0 d0^4,,,,
P^4 d0^4,88,32,48,0,0,,,,P^4 h1 d0^4,,,,
P^6 D h1^2 d0,88,34,46,0,0,,,,,,,,
t P^7 h1 d0 e0,88,37,46,0,0,,,,,,,,P^8 h1 c0 d0
P^10 c0,88,43,45,0,0,,,,P^10 h1 c0,,,,
h2^2 h6 g,89,7,48,0,0,,,,,,h1^2 h3 h6 g,,
d1 Q2,89,11,48,1,-1,,,,h1 d1 Q2,,,,
"h1 x88,10",89,11,49,1,1,,,t,d1 e1 g,,,,
h0 h2 g G0,89,13,50,2,-2,,,,,,,,
D^2 h1 f1,89,13,47,0,0,,,,,,,,
D h1 g2 g,89,13,49,1,2,,,,D h1^2 g2 g,,,,
h1^9 h6 e0,89,14,51,1,-1,,,,h1^10 h6 e0,,,,M h1^3 g^2
P^2 h1^2 h6 c0,89,14,47,1,1,,,,P^2 h1^3 h6 c0,,,,
h2 B5 g,89,15,50,3,-1,,,,,t2,d1 g^3,,M h1 c0 e0^2
P^3 h1^2 h6,89,15,46,0,1,,,,P^3 h1^3 h6,,,,
M D h2^2 d0,89,16,48,0,0,,,,,,,t,M h1 d0^3
t D^2 h1 g^2,89,17,48,2,0,,,,,,,t4,e0^4 g + M h1^6 e0 g
P h1^10 h6 c0,89,18,51,1,-1,,,,,,,,
M h1^4 g^2,89,18,52,1,1,,,,M h1^5 g^2,,,,
h1^2 h3 g^4,89,19,54,1,-1,,,,,,,,
t^2 e0^2 g m,89,19,50,0,1,,,,,,,,D h1^2 d0^2 e0^2
h1 e0^4 g + M h1^7 e0 g,89,21,53,3,-1,,,,,,,,
M P c0 d0^2,89,21,49,1,1,,,,M P h1 c0 d0^2,,,,
D h2^2 d0^3 e0,89,22,50,2,-1,,,,,,,,
M P^2 d0^2,89,22,48,0,1,,,,M P^2 h1 d0^2,,,,
P D h1 c0 d0 e0^2,89,24,50,1,0,,,,,,,,
P D h1 d0^4,89,25,49,0,0,,,,P D h1^2 d0^4,,,,
t P^2 d0^4 e0,89,28,49,0,0,,,,t P^2 h1 d0^4 e0,,,,P^3 c0 d0^4
t^2 P^3 d0^3 i,89,31,46,0,0,,,,,,,,P^6 D h1^2 d0
P^3 h1 c0 d0^4,89,32,50,1,0,,,,,,,,
P^4 h1 d0^4,89,33,49,3,0,,,,,,,,
P^5 i j,89,34,46,0,0,,,,,,,,
P^10 h1 c0,89,44,46,0,0,,,,loc,,,,
P^11 h1,89,45,45,0,0,,,,P^11 h1^2,,,,
h2 g Q3,90,10,50,2,0,,,,,,D1 h1^3 e1,,
h1 d1 Q2,90,12,49,1,-2,,,,h1^2 d1 Q2,,,,
d1 e1 g,90,12,51,2,0,,,,h1 d1 e1 g,,h1^2 d1 j1,,
M^2,90,12,48,0,2,,,,M^2 h1,,D D1 h0 e0,,
h2 g C'',90,14,51,2,-2,,,,,t,g^2 i1,,
D h1^2 g2 g,90,14,50,1,0,,,,,,,,
P^3 h2 h6,90,14,46,0,2,,P^3 h0 h2 h6,,,,P^2 h0^2 h6 d0,,
h1^10 h6 e0,90,15,52,1,-3,,,,h1^11 h6 e0,,,,M h1^4 g^2
M D h1 g,90,15,49,0,-1,,,,M D h1^2 g,,,,
P^2 h1^3 h6 c0,90,15,48,1,1,,,,P^2 h1^4 h6 c0,,,,
P^3 h0 h2 h6,90,15,46,0,3,t,P^3 h1^3 h6,,,,,,
D^2 h2 c1 g,90,16,49,2,-1,,,,,,,,
P^3 h1^3 h6,90,16,47,0,1,,,t2,D^2 h2 g^2,,,,
g m^2,90,18,52,0,-1,,,,,,D h1^2 h3 g^3,t,h1 e0^4 g + M h1^7 e0 g
t M d0^2 e0,90,18,49,0,1,,,,t M h1 d0^2 e0,,,,M P c0 d0^2
D^2 c0 e0^2,90,19,49,1,-1,,,,D^2 h1 c0 e0^2,,,t,D h2^2 d0^3 e0
M h1^5 g^2,90,19,53,1,1,,,,M h1^6 g^2,,,,
t D h1 d0 e0^3,90,21,50,0,-1,,,,,,,,P D h1 c0 d0 e0^2
D^2 h0 d0^3,90,21,48,0,1,,,,,,,,
M P h1 c0 d0^2,90,22,50,1,0,,,,,,,,
M P^2 h1 d0^2,90,23,49,0,-1,,,,,,,,
c0 d0 e0^4,90,23,53,1,1,,,,h1 c0 d0 e0^4,,,,
d0^4 e0^2,90,24,52,0,0,,,,h1 d0^4 e0^2,,,,
P D h1^2 d0^4,90,26,50,1,0,,,,,,,,
P^2 D c0 d0^3,90,27,49,0,0,,,,P^2 D h1 c0 d0^3,,,,
t P^2 h1 d0^4 e0,90,29,50,2,0,,,,,,,,P^3 h1 c0 d0^4
P^4 D h2^2 d0^2,90,30,48,0,0,,,,,,,t,P^4 h1 d0^4
P^5 c0 d0^3,90,35,49,1,0,,,,P^5 h1 c0 d0^3,,,,
P^6 d0^3,90,36,48,0,0,,,,P^6 h1 d0^3,,,,
P^11 h1^2,90,46,46,0,0,,,,P^11 h1^3,,,,
h4^2 D3,91,6,48,0,0,,,,h1 h4^2 D3,,,,
h1 h3 h6 g,91,7,49,1,0,,,,h1^2 h3 h6 g,,,,
h6 d0^2,91,9,48,0,0,,,,h1 h6 d0^2,,,,
d1 j1,91,11,51,1,0,,,,h1 d1 j1,,,,
h1^2 h3 g H1,91,12,51,1,-1,,,,,,,,
D h2^2 A',91,12,48,0,1,,,,,,,,
h1^2 d1 Q2,91,13,50,1,-2,,,,,,,,
h1 d1 e1 g,91,13,52,1,0,,,,h1^2 d1 e1 g,,,,
M^2 h1,91,13,49,0,2,,,,,,,,
M h2^2 g^2,91,16,52,2,-3,,,,,,,,
h1^11 h6 e0,91,16,53,1,-1,,,,h1^12 h6 e0,,,,M h1^5 g^2
M D h1^2 g,91,16,50,1,1,,,,M D h1^3 g,,,,
P^2 h1^4 h6 c0,91,16,49,1,3,,,,P^2 h1^5 h6 c0,,,,
M D c0 d0,91,17,49,0,-2,,,,M D h1 c0 d0,,,,
D^2 h2 g^2,91,17,50,3,0,,D^2 h0 h2 g^2,,,,D^2 h2^2 g^2,,
g^3 n,91,17,53,0,2,,,,,,h2 g^3 n,,
D^2 h0 h2 g^2,91,18,50,2,-1,,,,,,,,
t^2 M h0 d0 l,91,18,48,0,1,t2,t M h1 d0^2 e0,,,,,,D^2 h0 d0^3
t M h1 d0^2 e0,91,19,50,0,0,,,,,,,,M P h1 c0 d0^2
D^2 h1 c0 e0^2,91,20,50,1,-2,,,,,,,,
t d0 e0 g^3,91,20,53,5,0,,,,t h1 d0 e0 g^3,,,,c0 d0 e0^4
M h1^6 g^2,91,20,54,1,2,,,,M h1^7 g^2,,,,
D^2 h1 d0^3,91,21,49,0,0,,,t2,D h2^2 d0^2 e0^2,,,t3,d0^4 e0^2
t^2 d0^4 m,91,23,50,0,0,,,,,,,,P D h1^2 d0^4
h1 c0 d0 e0^4,91,24,54,1,0,,,,,,,,
h1 d0^4 e0^2,91,25,53,3,-1,,,,,,,,
M P^3 c0 d0,91,25,49,1,1,,,,M P^3 h1 c0 d0,,,,
d0^3 i j,91,26,50,2,-1,,,,,,,,
M P^4 d0,91,26,48,0,1,,,,M P^4 h1 d0,,,,
P^2 D h1 c0 d0^3,91,28,50,1,0,,,,,,,,
P^3 D h1 d0^3,91,29,49,0,0,,,,P^3 D h1^2 d0^3,,,,
t P^4 d0^3 e0,91,32,49,0,0,,,,t P^4 h1 d0^3 e0,,,,P^5 c0 d0^3
P^5 h1 c0 d0^3,91,36,50,1,0,,,,,,,,
P^6 h1 d0^3,91,37,49,0,0,,,,,,,,
P^11 h2,91,45,46,0,0,,P^11 h0 h2,,,,P^10 h0^2 d0,,
P^11 h0 h2,91,46,46,0,0,t,P^11 h1^3,,,,,,
P^11 h1^3,91,47,47,0,0,,,,loc,,,,
g3,92,4,48,0,0,,h0 g3,,h1 g3,,h2 g3,,
h0 g3,92,5,48,0,0,,h0^2 g3,,,,h0 h2 g3,,
h0^2 g3,92,6,48,0,0,,h0^3 g3,,,,,,
h1 h4^2 D3,92,7,49,0,-1,,,,,,,,
h0^3 g3,92,7,48,0,1,,h0^4 g3,,,,,,
h1^2 h3 h6 g,92,8,50,1,-1,,,,,,,,
h0^4 g3,92,8,48,0,1,,h0^5 g3,,,,,,
h0^5 g3,92,9,48,0,-1,,,,,,,,
"h1 x91,8",92,9,49,0,1,,,,"h1^2 x91,8",,,,
h1 h6 d0^2,92,10,49,0,-2,,,,,,,,
D1 h1^2 e1,92,10,51,1,0,,,,D1 h1^3 e1,,,,
"x92,10",92,10,48,0,2,,"h0 x92,10",,"h1 x92,10",t,"x95,11",,
"h0 x92,10",92,11,48,0,-1,,,,,,,,
D h2^2 H1,92,11,49,0,1,,,,,,D h1^2 h3 H1,,
h1 d1 j1,92,12,52,1,-1,,,,h1^2 d1 j1,,,,
"x92,12",92,12,48,0,1,,"h0 x92,12",,"h1 x92,12",,"h2 x92,12",,
h2^2 g G0,92,13,52,2,-1,,,,,,,,
"h0 x92,12",92,13,48,0,1,,"h0^2 x92,12",,,,,,
h1^2 d1 e1 g,92,14,53,1,-2,,,,,,,,
m Q2,92,14,50,0,0,,,,,,,t3,g^3 n
"h0^2 x92,12",92,14,48,0,2,,,,,,,,
M D h2^2 e0,92,16,50,0,-1,,,,,,,,
d1 g^3,92,16,54,3,1,,,,h1 d1 g^3,,h2 d1 g^3,,
h1^12 h6 e0,92,17,54,1,-2,,,,h1^13 h6 e0,,,,M h1^6 g^2
M D h1^3 g,92,17,51,1,0,,,,M D h1^4 g,,,,
P^2 h1^5 h6 c0,92,17,50,1,2,,,,P^2 h1^6 h6 c0,,,,
M D h1 c0 d0,92,18,50,1,-1,,,,,,,,
D h1 h3 g^3,92,18,53,1,1,,,,D h1^2 h3 g^3,,,,
t^2 e0 g^2 m,92,19,52,4,-1,,,,,,,,
M P D h1 d0,92,19,49,0,1,,,,M P D h1^2 d0,,,,
t h1 d0 e0 g^3,92,21,54,2,-1,,,,,,,,h1 c0 d0 e0^4
M h1^7 g^2,92,21,55,1,1,,,,,,,,
D h2^2 d0^2 e0^2,92,22,52,3,-1,,,,,,,t,h1 d0^4 e0^2
t M P^2 d0 e0,92,22,49,0,1,,,,t M P^2 h1 d0 e0,,,,M P^3 c0 d0
P D^2 c0 d0^2,92,23,49,1,0,,,,P D^2 h1 c0 d0^2,,,t,d0^3 i j
t P D h1 d0^3 e0,92,25,50,0,-1,,,,,,,,P^2 D h1 c0 d0^3
P^2 D^2 h0 d0^2,92,25,48,0,1,,,,,,,,
M P^3 h1 c0 d0,92,26,50,1,0,,,,,,,,
M P^4 h1 d0,92,27,49,0,-1,,,,,,,,
c0 d0^6,92,27,53,1,1,,,,h1 c0 d0^6,,,,
P d0^6,92,28,52,0,0,,,,P h1 d0^6,,,,
P^3 D h1^2 d0^3,92,30,50,1,0,,,,,,,,
P^4 D c0 d0^2,92,31,49,0,0,,,,P^4 D h1 c0 d0^2,,,,
t P^4 h1 d0^3 e0,92,33,50,2,0,,,,,,,,P^5 h1 c0 d0^3
P^5 i k,92,34,48,0,0,,,,,,,t,P^6 h1 d0^3
P^7 c0 d0^2,92,39,49,1,0,,,,P^7 h1 c0 d0^2,,,,
P^8 d0^2,92,40,48,0,0,,,,P^8 h1 d0^2,,,,
h4^2 h6,93,3,48,0,0,,h0 h4^2 h6,,h1 h4^2 h6,,,,
h0 h4^2 h6,93,4,48,0,0,,h0^2 h4^2 h6,,,,,,
h1 g3,93,5,49,0,-1,,,,h1^2 g3,,,,
h0^2 h4^2 h6,93,5,48,0,1,,h0^3 h4^2 h6,,,,,,
h0^3 h4^2 h6,93,6,48,0,0,,,,,,,,
D h2^2 h6,93,7,48,0,0,,h0 . D h2^2 h6,,,,,t,h1 h6 d0^2
h0 . D h2^2 h6,93,8,48,0,-1,,h0^2 . D h2^2 h6,,,,,,
"x93,8",93,8,49,0,1,,,,t d1 H1,,,,D h2^2 H1
h0^2 . D h2^2 h6,93,9,48,0,-1,,h0^3 . D h2^2 h6,,,,,,
D1 h2 e1,93,9,51,1,1,,,,,,,,
"h1^2 x91,8",93,10,50,0,-1,,,,,,,,
h0^3 . D h2^2 h6,93,10,48,0,1,,h0^4 . D h2^2 h6,,,,,,
D1 h1^3 e1,93,11,52,1,-2,,,,,,,,
"h1 x92,10",93,11,49,0,0,,,,,,,,
h0^4 . D h2^2 h6,93,11,48,0,2,t,P h6 c0 d0,,,,,,
P h6 c0 d0,93,12,49,0,0,,,,P h1 h6 c0 d0,,,,
h1^2 d1 j1,93,13,53,1,-4,,,,,,,,
D D1 h0 e0,93,13,50,0,-2,,,,,,,,
P^2 h6 d0,93,13,48,0,0,,P^2 h0 h6 d0,,P^2 h1 h6 d0,,,,
"h1 x92,12",93,13,49,0,2,,,,"h1^2 x92,12",,,,
T Q2,93,13,50,0,4,,,,,,,,
P^2 h0 h6 d0,93,14,48,0,0,,P^2 h0^2 h6 d0,,,,,,
g^2 i1,93,15,54,3,-1,,,,h1 g^2 i1,,,,
P^2 h0^2 h6 d0,93,15,48,0,1,,,,,,,,
h1 d1 g^3,93,17,55,1,-1,,,,h1^2 d1 g^3,,,,
M c0 g^2,93,17,53,1,1,,,,M h1 c0 g^2,,,,
h1^13 h6 e0,93,18,55,1,-3,,,,h1^14 h6 e0,,,,M h1^7 g^2
M D h1^4 g,93,18,52,1,-1,,,,M D h1^5 g,,,,
P^2 h1^6 h6 c0,93,18,51,1,1,,,,,,,,
M d0 e0^2,93,18,52,0,3,,,,M h1 d0 e0^2,,,,
D h1^2 h3 g^3,93,19,54,1,0,,,,,,,,
M P D h1^2 d0,93,20,50,0,0,,,,,,,,
D h1 e0^4,93,21,53,4,0,,,,D h1^2 e0^4,,,,
t^2 M P h0 d0 j,93,22,48,0,0,t2,t M P^2 h1 d0 e0,,,,,,P^2 D^2 h0 d0^2
t M P^2 h1 d0 e0,93,23,50,0,0,,,,,,,,M P^3 h1 c0 d0
P D^2 h1 c0 d0^2,93,24,50,1,-1,,,,,,,,
t d0^3 e0^3,93,24,53,5,1,,,,t h1 d0^3 e0^3,,,,c0 d0^6
P^2 D^2 h1 d0^2,93,25,49,0,0,,,t2,P D h2^2 d0^4,,,t3,P d0^6
t^2 d0^5 i,93,27,50,0,0,,,,,,,,P^3 D h1^2 d0^3
h1 c0 d0^6,93,28,54,1,0,,,,,,,,
P h1 d0^6,93,29,53,3,-1,,,,,,,,
M P^5 c0,93,29,49,0,1,,,,M P^5 h1 c0,,,,
P^4 j m,93,30,50,0,0,,,,,,,,
P^4 D h1 c0 d0^2,93,32,50,1,0,,,,,,,,
P^5 D h1 d0^2,93,33,49,0,0,,,,P^5 D h1^2 d0^2,,,,
t P^6 d0^2 e0,93,36,49,0,0,,,,t P^6 h1 d0^2 e0,,,,P^7 c0 d0^2
P^7 h1 c0 d0^2,93,40,50,1,0,,,,,,,,
P^8 h1 d0^2,93,41,49,0,0,,,,,,,,
h1 h4^2 h6,94,4,49,0,0,,,,,,,,
h1^2 g3,94,6,50,0,-1,,,,,,,,
h6 n,94,6,49,0,1,,,,,,,,
"x94,8 again",94,8,49,0,0,,,,,,,p,"h1 x92,10"
"x94,8",94,8,49,0,0,p t,t d1 H1,,"h1 x94,8",,,p t,"h1^2 x91,8"
t d1 H1,94,9,50,0,-1,,,,,,,,
t h6 d0 e0,94,9,49,0,1,,,,t h1 h6 d0 e0,,,,P h6 c0 d0
"y94,10",94,10,50,0,0,,,,,,,,
t D h1 h3 H1,94,11,49,0,0,,,,,,,,
D d1 e1,94,12,51,1,0,,,,,,,,
P h1 h6 c0 d0,94,13,50,1,0,,,,,,,,
P^2 h1 h6 d0,94,14,49,0,-2,,,,,,,,
"h1^2 x92,12",94,14,50,1,0,,,,,,,,
h3 g C'',94,14,53,1,2,,,,,,,,
P h1^6 h6 e0,94,15,52,1,-1,,,,P h1^7 h6 e0,,,,M D h1^4 g
D^2 M h1,94,15,49,0,1,,,,D^2 M h1^2,,,p t3,M d0 e0^2
h1 g^2 i1,94,16,55,1,-1,,,,h1^2 g^2 i1,,,,
D^3 h2 c1,94,16,49,0,1,,,,,,,,
t^2 M d0 m,94,17,50,0,0,,,,,,,,M P D h1^2 d0
D^2 h2^2 g^2,94,18,52,2,-3,,,,,,,,
h2 g^3 n,94,18,55,2,-1,,,,,,,,
h1^2 d1 g^3,94,18,56,1,1,,,,,,,,
M h1 c0 g^2,94,18,54,1,3,,,,M h1^2 c0 g^2,,,,
h1^14 h6 e0,94,19,56,1,-2,,,,h1^15 h6 e0,,,,
M D h1^5 g,94,19,53,1,0,,,,M D h1^6 g,,,,
M h1 d0 e0^2,94,19,53,3,2,,,,,,,,
M P D h0^2 e0,94,20,50,0,-1,,,,,,,,
t e0^2 g^3,94,20,55,5,1,,,,t h1 e0^2 g^3,,,,
t D^2 h1 d0^2 e0 again,94,21,50,2,0,,,,,,,t3,t d0^3 e0^3
t D^2 h1 d0^2 e0,94,21,50,2,0,,,,,,,,P D^2 h1 c0 d0^2
D h1^2 e0^4,94,22,54,1,0,,,,,,,,
D c0 d0^2 e0^2,94,23,53,4,0,,,,D h1 c0 d0^2 e0^2,,,,
t h1 d0^3 e0^3,94,25,54,2,0,,,,,,,,h1 c0 d0^6
P D h2^2 d0^4,94,26,52,0,-1,,,,,,,t,P h1 d0^6
t M P^4 e0 + t P^2 D^2 h1^2 d0^2,94,26,49,0,1,,,,t M P^4 h1 e0 + t P^2 D^2 h1^3 d0^2,,,,M P^5 c0
t P^3 D h1 d0^2 e0,94,29,50,0,0,,,,,,,,P^4 D h1 c0 d0^2
M P^5 h1 c0,94,30,50,1,0,,,,,,,,
M P^6 h1,94,31,49,0,-1,,,,,,,,
P^2 c0 d0^5,94,31,53,1,1,,,,P^2 h1 c0 d0^5,,,,
P^3 d0^5,94,32,52,0,0,,,,P^3 h1 d0^5,,,,
P^5 D h1^2 d0^2,94,34,50,1,0,,,,,,,,
P^6 D c0 d0,94,35,49,0,0,,,,P^6 D h1 c0 d0,,,,
t P^6 h1 d0^2 e0,94,37,50,2,0,,,,,,,,P^7 h1 c0 d0^2
P^6 i^2,94,38,48,0,0,,P^6 h0 i^2,,,,,t,P^8 h1 d0^2
P^6 h0 i^2,94,39,48,0,0,,P^6 h0^2 i^2,,,,,,
P^6 h0^2 i^2,94,40,48,0,0,,P^6 h0^3 i^2,,,,,,
P^6 h0^3 i^2,94,41,48,0,0,,P^6 h0^4 i^2,,,,,,
P^6 h0^4 i^2,94,42,48,0,0,t,P^9 c0 d0,,,,,,
P^9 c0 d0,94,43,49,0,0,,,,P^9 h1 c0 d0,,,,
P^10 d0,94,44,48,0,0,,P^10 h0 d0,,P^10 h1 d0,,,,
P^10 h0 d0,94,45,48,0,0,,P^10 h0^2 d0,,,,,,
P^10 h0^2 d0,94,46,48,0,0,,,,,,,,
h2 g3,95,5,50,0,-1,,h0 h2 g3,,,,,,
h6 d1,95,5,50,0,1,,,,,,,,
h0 h2 g3,95,6,50,0,0,,,,,,,,
D h1 h3 h6,95,7,49,0,0,,,,,,,,
"h1 x94,8",95,9,50,0,0,,,,,,,,
t h1 h6 d0 e0,95,10,50,0,0,,,,,,,,P h1 h6 c0 d0
"x95,11",95,11,51,0,-1,,,,,,,,
e1 Q2,95,11,51,0,1,,,,,,,,
D h1^2 h3 H1,95,12,51,1,0,,,,,,,,
"h2 x92,12",95,13,50,0,0,,,,,,,,
g^2 B6,95,15,54,1,0,,,,,,,t,h2 g^3 n
P h1^7 h6 e0,95,16,53,1,-3,,,,,,,,M D h1^5 g
D^2 M h1^2,95,16,50,0,-1,,,,,,,,
M D h2^2 g,95,16,52,0,1,,,,,,,t,M h1 d0 e0^2
P^3 h6 c0,95,16,49,0,3,,,,,,,,
h2 d1 g^3,95,17,56,2,-1,,,,,,,,
h1^2 g^2 i1,95,17,56,1,1,,,,,,,,
t^2 g^3 m,95,19,54,0,-1,,,,,,,,D h1^2 e0^4
M h1^2 c0 g^2,95,19,55,1,1,,,,,,,,
D^3 h1 c0 d0,95,20,50,1,-2,,,,,,,t3,D c0 d0^2 e0^2
h1^15 h6 e0,95,20,57,1,0,,,,,,,,
M D h1^6 g,95,20,54,1,2,,,,,,,,
t h1 e0^2 g^3,95,21,56,2,-1,,,,,,,,
M c0 d0^3,95,21,53,1,1,,,,,,,,
D h2^2 d0^2 e0 g,95,22,54,2,-1,,,,,,,,
M P d0^3,95,22,52,0,1,,,,,,,,
D h1 c0 d0^2 e0^2,95,24,54,1,0,,,,,,,,
P^2 D^2 h0 d0 e0,95,25,50,0,-1,,,,,,,,
D h1 d0^5,95,25,53,0,1,,,,,,,,
t M P^4 h1 e0 + t P^2 D^2 h1^3 d0^2,95,27,50,0,-1,,,,,,,,M P^5 h1 c0
t P^2 d0^2 e0^3,95,28,53,0,0,,,,,,,,P^2 c0 d0^5
t^2 P^4 d0^2 m,95,31,50,0,0,,,,,,,,P^5 D h1^2 d0^2
P^2 h1 c0 d0^5,95,32,54,1,0,,,,,,,,
P^3 h1 d0^5,95,33,53,3,0,,,,,,,,
P^5 i l,95,34,50,0,-1,,,,,,,,
P^6 D h1 c0 d0,95,36,50,1,-1,,,,,,,,
h0^15 . D^3 h0^2 i,95,36,48,0,1,,P^6 D h0^2 i,,,,,,P^6 h0 i^2
P^6 D h0^2 i,95,37,48,0,-1,,P^6 D h0^3 i,,,,,,P^6 h0^2 i^2
P^7 D h1 d0,95,37,49,0,1,,,,,,,,
P^6 D h0^3 i,95,38,48,0,0,,P^6 D h0^4 i,,,,,,P^6 h0^3 i^2
P^6 D h0^4 i,95,39,48,0,0,,P^6 D h0^5 i,,,,,,P^6 h0^4 i^2
t P^8 d0 e0,95,40,49,0,-1,,,,,,,,P^9 c0 d0
P^6 D h0^5 i,95,40,48,0,1,,P^6 h0^4 Q',,,,,t,P^9 c0 d0
P^6 h0^4 Q',95,41,48,0,0,,P^6 h0^5 Q',,,,,,
P^6 h0^5 Q',95,42,48,0,0,,P^6 h0^6 Q',,,,,,
P^6 h0^6 Q',95,43,48,0,0,,P^6 h0^7 Q',,,,,,
P^9 h1 c0 d0,95,44,50,1,-1,,,,,,,,
P^6 h0^7 Q',95,44,48,0,1,,P^6 h0^8 Q',,,,,,
P^10 h1 d0,95,45,49,0,-1,,,,,,,,
P^6 h0^8 Q',95,45,48,0,1,,P^6 h0^9 Q',,,,,,
P^6 h0^9 Q',95,46,48,0,0,,P^6 h0^10 Q',,,,,,
P^6 h0^10 Q',95,47,48,0,0,,P^6 h0^11 Q',,,,,,
P^6 h0^11 Q',95,48,48,0,0,,,,,,,,
