name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
P h1^8 h6,79,13,44,0,0,,,,P h1^9 h6,,,,
h1 e1 g^2,79,13,46,0,2,,,,h1^2 e1 g^2,,,,
_D h1^2 d1 g,79,13,43,1,4,,,,_t^2 c1 g^3,,,,
M e0^2,79,14,44,0,0,,M h0 e0^2,,loc,,M h0 e0 g,,
_h1^15 h6,79,15,46,1,-4,,,h,t g^4,,,,
M h0 e0^2,79,15,44,0,-2,,M h0^2 e0^2,,,,M h0^2 e0 g,,
_t h2 g^2 m,79,15,44,1,0,,_t^2 h1 e0 g^3,,,,_t^2 h1 g^4,2,_t h0^2 e0 g^3
c1 g^3,79,15,47,0,2,,,,,,h2 c1 g^3,,
_M h1^2 d0 e0,79,15,43,1,4,,,,loc,,,,
M h0^2 e0^2,79,16,44,0,-3,,,,,,,,
_t^2 h1 e0 g^3,79,16,44,1,-1,,,,,,,2,d0 k m
_M P c0 e0,79,16,42,1,1,h,M P j,,loc,h,M d0 i + D^2 h0 e0^2,,
D^2 d0 e0,79,16,42,0,3,,D^2 h0 d0 e0,,loc,,D^2 h0 e0^2,,
M P j,79,17,42,0,-2,,M P h0 j,,,,M h0 d0 i + D^2 h0^2 e0^2,2,M P^2 h0 e0
D^2 h0 d0 e0,79,17,42,0,0,,D^2 h0^2 d0 e0,,,,D^2 h0^2 e0^2,,
D h1 e0^2 g,79,17,45,0,2,,,,loc,,,,
M P h0 j,79,18,42,0,-1,,,,,,,2,M P^2 h0^2 e0
D^2 h0^2 d0 e0,79,18,42,0,1,,,,,,,,
c0 e0^3 g,79,19,47,0,0,,,,loc,,,,
d0^2 e0^3,79,20,46,0,0,,h0 d0^2 e0^3,,loc,,h0 d0 e0^4,,
h0 d0^2 e0^3,79,21,46,0,-2,,h0^2 d0^2 e0^3,,,,h0^2 d0 e0^4,,
_M P^3 h1 c0,79,21,41,1,0,,,,loc,,,,
_h1^2 d0^3 e0^2,79,21,45,1,2,,,,loc,,,,
h0^2 d0^2 e0^3,79,22,46,0,-1,,,,,,,,
_c0 d0^5,79,22,44,1,1,h,P^2 d0^2 m,,loc,h,P^2 d0 e0 m,,
P^2 d0^2 m,79,23,44,0,-1,,P^2 h0 d0^2 m,,,,P^2 h0 d0 e0 m,2,P h0 d0^5
P^2 D c0 d0 e0,79,23,43,0,1,,,,loc,,,,
P^2 h0 d0^2 m,79,24,44,0,-1,,,,,,,2,P h0^2 d0^5
_t P h0 d0^5,79,24,42,1,1,,_t P h0^2 d0^5,h,P^3 D h1 d0 e0,,_t P h0^2 d0^4 e0,,
_t P h0^2 d0^5,79,25,42,1,-1,h,P^3 i l,,,h,P^3 i m,,
_P^3 D h1^2 d0^2,79,25,41,1,1,,,,loc,,,,
P^3 i l,79,26,42,0,-1,,,,,,,,
_P^4 D c0 d0,79,26,40,1,1,,_t P^3 h0 d0^2 j,,loc,,_t P^3 h0 d0^2 k,,
_t P^3 h0 d0^2 j,79,27,40,1,0,,_t^2 P^4 h1 d0^2 e0,,,,_t^2 P^3 h1 d0^4,2,_t P^4 h0^2 d0^2 e0
_t^2 P^4 h1 d0^2 e0,79,28,40,1,0,h,P^4 D h0^2 i,,,,,2,P^4 i^2
P^5 D h1 d0,79,29,41,0,-1,,,,loc,,,,
P^4 D h0^2 i,79,29,40,0,1,,P^4 D h0^3 i,,,,,2,P^4 h0 i^2
P^4 D h0^3 i,79,30,40,0,0,,P^4 D h0^4 i,,,,,2,P^4 h0^2 i^2
P^4 D h0^4 i,79,31,40,0,-1,,P^4 D h0^5 i,,,,,2,P^4 h0^3 i^2
P^5 c0 d0 e0,79,31,43,0,1,,,,loc,,,,
P^4 D h0^5 i,79,32,40,0,-1,,P^4 h0^4 Q',,,,,2,P^4 h0^4 i^2
P^6 d0 e0,79,32,42,0,1,,P^6 h0 d0 e0,,loc,,P^5 h0 d0^3,,
P^4 h0^4 Q',79,33,40,0,-2,,P^4 h0^5 Q',,,,,,
P^6 h0 d0 e0,79,33,42,0,0,,P^6 h0^2 d0 e0,,,,P^5 h0^2 d0^3,,
_P^6 h1^2 d0^2,79,33,41,1,2,,,,loc,,,,
P^4 h0^5 Q',79,34,40,0,-1,,P^4 h0^6 Q',,,,,,
P^6 h0^2 d0 e0,79,34,42,0,1,,,,,,,,
P^4 h0^6 Q',79,35,40,0,0,,P^4 h0^7 Q',,,,,,
P^4 h0^7 Q',79,36,40,0,0,,P^4 h0^8 Q',,,,,,
P^4 h0^8 Q',79,37,40,0,0,,P^4 h0^9 Q',,,,,,
P^4 h0^9 Q',79,38,40,0,0,,P^4 h0^10 Q',,,,,,
P^4 h0^10 Q',79,39,40,0,0,,P^4 h0^11 Q',,,,,,
P^4 h0^11 Q',79,40,40,0,0,,,,,,,,
h1^2 h4 h6,80,4,42,0,-1,,,,h1^3 h4 h6,,,,
e2,80,4,42,0,1,,h0 e2,,,,h2 e2,2,h0 x1
h0 e2,80,5,42,0,-1,,,,,,,,
h6 e0,80,5,42,0,1,,h0 h6 e0,,h1 h6 e0,,h0 h6 g,2,h1^2 h6 d0
h1 x1,80,6,43,0,-1,,,,h1^2 x1,,,,
h0 h6 e0,80,6,42,0,1,,h0^2 h6 e0,,,,h0^2 h6 g,,
h0^2 h6 e0,80,7,42,0,0,,,,,,,,
_h1^2 m1,80,8,43,1,-1,,,,,,,,
h1^3 h6 d0,80,8,43,0,1,,,,h1^4 h6 d0,,,,
"h2 x77,8",80,9,43,0,-1,,,,,,,,
P h1 h6 c0,80,9,42,0,1,,,,P h1^2 h6 c0,,,,
"h1^4 x76,6",80,10,44,0,-2,,,,,,,,
P^2 h1 h6,80,10,41,0,0,,,,P^2 h1^2 h6,,,,
_g j1,80,10,44,1,2,,,,_h1 g j1,h,g C',,
_h1^8 h6 c0,80,11,44,1,0,,,,_h1^9 h6 c0,,,,
h1 g j1,80,12,46,0,-4,,,,h1^2 g j1,,,,
D h1 B6,80,12,43,0,-2,,,,D h1^2 B6,,,,
D^2 d1,80,12,42,0,0,,,,D^2 h1 d1,,D^2 h2 d1,,
_h1 e1 g^2,80,12,45,1,2,,,,_h1^2 e1 g^2,h,h1^2 g B7,,
_P h1^8 h6,80,12,43,1,4,,,,_P h1^9 h6,,,,
h1^9 h6 c0,80,13,46,0,-1,,,,h1^10 h6 c0,,,,
g B4,80,13,44,0,1,,h0 g B4,,,,h2 g B4,2,M h0 e0^2
P h1^9 h6,80,14,45,0,-4,,,,P h1^10 h6,,,,
h1^2 e1 g^2,80,14,47,0,-2,,,,h1^3 e1 g^2,,,,
_t^2 c1 g^3,80,14,44,1,0,,,h,g n r,,,,
h0 g B4,80,14,44,0,2,,,,,,,2,M h0^2 e0^2
D^3 h1 h3,80,14,41,0,4,,,,D^3 h1^2 h3,,,,
_t M h0^2 e0^2,80,15,42,1,0,h,D^2 h0 l,,,h,D M P h2^2 + D^2 h0 m,2,D^2 h0 d0 e0
D^2 h0 l,80,16,42,0,-1,,,,,,,2,D^2 h0^2 d0 e0
t g^4,80,16,47,0,1,,,,,,,,
h0 g^4,80,17,48,0,-1,,h0^2 g^4,,,,h0 h2 g^4,,
_h1^2 e0 g^3,80,17,47,1,1,,,,loc,,,,
h0^2 g^4,80,18,48,0,-1,,,,,,,,
_c0 e0^3 g,80,18,46,1,1,h,d0^2 e0 m,,loc,h,d0 e0^2 m,,
d0^2 e0 m,80,19,46,0,-1,,h0 d0^2 e0 m,,,,h0 d0 e0^2 m,2,h0 d0^2 e0^3
D c0 d0 e0^2,80,19,45,0,1,,,,loc,,,,
h0 d0^2 e0 m,80,20,46,0,-1,,,,,,,2,h0^2 d0^2 e0^3
_t h0 d0^2 e0^3,80,20,44,1,1,,_t h0^2 d0^2 e0^3,h,D h1 d0^4,,_t h0^2 d0 e0^4,,
_t h0^2 d0^2 e0^3,80,21,44,1,-2,h,P^2 k m,,,h,d0^2 i l,,
P D^2 h1^2 c0 d0,80,21,43,0,0,,,,loc,,,,
_P D h1^2 d0^2 e0,80,21,43,1,2,,,,loc,,,,
P^2 k m,80,22,44,0,-2,,,,,,,,
_P^2 D c0 d0 e0,80,22,42,1,0,,_t P^2 h0 d0^2 m,,loc,,_t P^2 h0 d0 e0 m,,
P^2 D^2 h1^2 d0,80,22,42,0,2,,M P^4 h2,,loc,,M P^3 h0 d0,,
_t P^2 h0 d0^2 m,80,23,42,1,-1,,_t^2 P h1 d0^5,,,,_t^2 P h1 d0^4 e0,2,_t P h0^2 d0^5
M P^4 h2,80,23,42,0,1,,M P^4 h0 h2,,,,M P^3 h0^2 d0,,
_t^2 P h1 d0^5,80,24,42,1,-1,,,,,,,2,P^3 i l
M P^4 h0 h2,80,24,42,0,1,,,,,,,,
P^3 D h1 d0 e0,80,25,43,0,0,,,,loc,,,,
P^3 c0 d0 e0^2,80,27,45,0,0,,,,loc,,,,
P^3 d0^4,80,28,44,0,0,,P^3 h0 d0^4,,loc,,P^3 h0 d0^3 e0,,
P^3 h0 d0^4,80,29,44,0,-1,,P^3 h0^2 d0^4,,,,P^3 h0^2 d0^3 e0,,
_P^4 h1^2 d0^2 e0,80,29,43,1,1,,,,loc,,,,
P^3 h0^2 d0^4,80,30,44,0,-1,,,,,,,,
_P^5 c0 d0 e0,80,30,42,1,1,h,P^5 d0 j,,loc,h,P^4 d0^2 i,,
P^5 d0 j,80,31,42,0,0,,P^5 h0 d0 j,,,,P^4 h0 d0^2 i,2,P^6 h0 d0 e0
P^5 h0 d0 j,80,32,42,0,0,,,,,,,2,P^6 h0^2 d0 e0
_P^7 h1 c0 d0,80,35,41,1,0,,,,loc,,,,
P^9 c0,80,39,41,0,0,,,,loc,,,,
h2 h4 h6,81,3,42,0,0,,h0 h2 h4 h6,,,,h2^2 h4 h6,,
h0 h2 h4 h6,81,4,42,0,0,,,,,,,,
h1^3 h4 h6,81,5,43,0,-1,,,,,,,,
h6 f0,81,5,42,0,1,,,,,,t h1 h6 g,2,h0^2 h6 e0
h1 h6 e0,81,6,43,0,0,,,,h1^2 h6 e0,,,2,h1^3 h6 d0
h2 T1,81,7,44,0,-1,,,,,,,,
h1^2 x1,81,7,44,0,1,,,,h1^3 x1,,,,
c1 H1,81,8,44,0,0,,,,,,h2 c1 H1,2,"h1^4 x76,6"
"h3 x74,8",81,9,44,0,-2,,"h0 h3 x74,8",,,,,,
h1^4 h6 d0,81,9,44,0,0,,,,h1^5 h6 d0,,,,
"_h1^4 x76,6",81,9,43,1,2,,,,,,,,
P h1^2 h6 c0,81,10,43,0,-2,,,,P h1^3 h6 c0,,,,
"h0 h3 x74,8",81,10,44,0,0,,,,,,,,
g A',81,10,44,0,2,,,,,,h2 g A',,
_D h1 B6,81,11,42,1,-3,h,D^2 p,,_D h1^2 B6,,,,
P^2 h1^2 h6,81,11,42,0,-1,,,,P^2 h1^3 h6,,,,
_h1 g j1,81,11,45,1,1,,,,_h1^2 g j1,,,,
g B7,81,11,45,0,3,,,,h1 g B7,,,,
_h1^9 h6 c0,81,12,45,1,-1,,,,_h1^10 h6 c0,,,,
D^2 p,81,12,42,0,1,,,,,,,,
h1^2 g j1,81,13,47,0,-4,,,,,,,,
D h1^2 B6,81,13,44,0,-2,,,,,,,,
D^2 h1 d1,81,13,43,0,0,,,,D^2 h1^2 d1,,,,
_h1^2 e1 g^2,81,13,46,1,2,,,,_h1^3 e1 g^2,,,,
_P h1^9 h6,81,13,44,1,4,,,,_P h1^10 h6,,,,
h1^10 h6 c0,81,14,47,0,0,,,,h1^11 h6 c0,,,,
P h1^10 h6,81,15,46,0,-3,,,,P h1^11 h6,,,,
h1^3 e1 g^2,81,15,48,0,-1,,,,,,,,
g n r,81,15,45,0,1,,,,,,,,
D^3 h1^2 h3,81,15,42,0,3,,,,,,,,
_t h0 g^4,81,16,46,1,0,,_t h0^2 g^4,h,D h1 e0 g^2,,_t h0 h2 g^4,,
t h1 g^4,81,17,48,0,-3,,,,,,,,
M c0 d0^2,81,17,45,0,-1,,,,loc,,,,
_t h0^2 g^4,81,17,46,1,1,h,e0^3 r,,,h,d0 m^2,,
_D h1^2 e0^2 g,81,17,45,1,3,,,,loc,,,,
e0^3 r,81,18,46,0,-2,,,,,,,,
_D c0 d0 e0^2,81,18,44,1,0,,_t h0 d0^2 e0 m,,loc,,_t h0 d0 e0^2 m,,
M P d0^2,81,18,44,0,2,,M P h0 d0^2,,loc,,M P h0 d0 e0,,
_t h0 d0^2 e0 m,81,19,44,1,-3,,_t^2 h1 d0^2 e0^3,,,,_t^2 h1 d0 e0^4,2,_t h0^2 d0^2 e0^3
M P h0 d0^2,81,19,44,0,-1,,M P h0^2 d0^2,,,,M P h0^2 d0 e0,,
_M P^2 h1^2 e0,81,19,43,1,1,,,,loc,,,,
_D^2 h1^4 d0^2,81,19,43,1,3,,,,loc,,,,
_t^2 h1 d0^2 e0^3,81,20,44,1,-2,,,,,,,2,P^2 k m
M P h0^2 d0^2,81,20,44,0,0,,,,,,,,
_P D^2 h1^2 c0 d0,81,20,42,1,2,h,P^2 D^2 h0 e0,,loc,h,P D^2 h0 d0^2,,
D h1 d0^4,81,21,45,0,-1,,,,loc,,,,
P^2 D^2 h0 e0,81,21,42,0,1,,P^2 D^2 h0^2 e0,,,,P D^2 h0^2 d0^2,2,M P^4 h2
P^2 D^2 h0^2 e0,81,22,42,0,0,,,,,,,2,M P^4 h0 h2
c0 d0^4 e0,81,23,47,0,0,,,,loc,,,,
P d0^4 e0,81,24,46,0,0,,P h0 d0^4 e0,,loc,,h0 d0^6,,
P h0 d0^4 e0,81,25,46,0,-1,,P h0^2 d0^4 e0,,,,h0^2 d0^6,,
_P h1^2 d0^5,81,25,45,1,1,,,,loc,,,,
P h0^2 d0^4 e0,81,26,46,0,-1,,,,,,,,
_P^3 c0 d0 e0^2,81,26,44,1,1,h,P^3 d0^2 k,,loc,h,P^3 d0^2 l,,
P^3 d0^2 k,81,27,44,0,-1,,P^3 h0 d0^2 k,,,,P^3 h0 d0^2 l,2,P^3 h0 d0^4
P^4 D c0 e0,81,27,43,0,1,,,,loc,,,,
P^3 h0 d0^2 k,81,28,44,0,-1,,,,,,,2,P^3 h0^2 d0^4
_t P^3 h0 d0^4,81,28,42,1,1,,_t P^3 h0^2 d0^4,h,P^5 D h1 e0,,_t P^3 h0^2 d0^3 e0,,
_t P^3 h0^2 d0^4,81,29,42,1,0,h,P^4 i j,,,h,P^4 i k,,
P^4 i j,81,30,42,0,0,,,,,,,,
P^7 c0 e0,81,35,43,0,0,,,,loc,,,,
P^8 e0,81,36,42,0,0,,P^8 h0 e0,,loc,,P^7 h0 d0^2,,
P^8 h0 e0,81,37,42,0,0,,P^8 h0^2 e0,,,,P^7 h0^2 d0^2,,
P^8 h0^2 e0,81,38,42,0,0,,,,,,,,
P^10 h1,81,41,41,0,0,,,,loc,,,,
h6 c1,82,4,43,0,0,,,,,,h2 h6 c1,,
h2 x1,82,6,44,0,-2,,h0 h2 x1,,,,,,
h4 Q3,82,6,44,0,0,,h0 h4 Q3,,h1 h4 Q3,,h2 h4 Q3,,
_h1^2 x1,82,6,43,1,2,,,,_h1^3 x1,,,,
h1^2 h6 e0,82,7,44,0,-2,,,,h1^3 h6 e0,,,2,h1^4 h6 d0
h0 h2 x1,82,7,44,0,0,,,,,,,,
h0 h4 Q3,82,7,44,0,2,,h0^2 h4 Q3,,,,h0 h2 h4 Q3,,
h1^3 x1,82,8,45,0,-3,,,,h1^4 x1,,,,
h0^2 h4 Q3,82,8,44,0,-1,,,,,,,,
_h1^4 h6 d0,82,8,43,1,1,,,,_h1^5 h6 d0,,,,
e1 g2,82,8,45,0,3,,,,,,h1^3 h4 Q3,,
g H1,82,9,45,0,-1,,,,h1 g H1,,h2 g H1,2,g B7
_P h1^2 h6 c0,82,9,42,1,1,h,P^2 h2 h6,,_P h1^3 h6 c0,h,P h0 h6 d0,,
h1^5 h6 d0,82,10,45,0,-1,,,,h1^6 h6 d0,,,,
P^2 h2 h6,82,10,42,0,1,,P^2 h0 h2 h6,,,,P h0^2 h6 d0,,
P h1^3 h6 c0,82,11,44,0,-1,,,,P h1^4 h6 c0,,,,
P^2 h0 h2 h6,82,11,42,0,1,,,,,,,,
_D h1^2 B6,82,12,43,1,-5,,,h,D^2 h2 d1,,,,
P^2 h1^3 h6,82,12,43,0,-3,,,,P^2 h1^4 h6,,,,
_h1^2 g j1,82,12,46,1,-1,,,,,,,,
h1 g B7,82,12,46,0,1,,,,h1^2 g B7,,,,
(D e1 + C0) g,82,12,45,0,3,,,,D h1 e1 g,,(D e1 + C0) h2 g,,
g C0,82,12,45,0,5,,,,,,D h1^2 j1,,
_h1^10 h6 c0,82,13,46,1,0,,,,_h1^11 h6 c0,,,,
D^2 h2 n,82,14,43,0,-4,,,,,,D^2 h1 T,,
D^2 h1^2 d1,82,14,44,0,-2,,,,,,,,
_h1^3 e1 g^2,82,14,47,1,0,,,,,,,,
M e0 g,82,14,46,0,2,,M h0 e0 g,,loc,,M h0 g^2,,
_P h1^10 h6,82,14,45,1,4,,,,_P h1^11 h6,,,,
h1^11 h6 c0,82,15,48,0,-2,,,,h1^12 h6 c0,,,,
M h0 e0 g,82,15,46,0,0,,M h0^2 e0 g,,,,M h0^2 g^2,,
_M h1^2 e0^2,82,15,45,1,2,,,,loc,,,,
M h0^2 e0 g,82,16,46,0,-5,,,,,,,,
_t^2 h1 g^4,82,16,46,1,-3,,,,,h,t D h1 g^3,2,e0^3 r
h2 c1 g^3,82,16,49,0,-1,,,,,,,,
P h1^11 h6,82,16,47,0,1,,,,,,,,
_M c0 d0^2,82,16,44,1,3,h,M d0 i + D^2 h0 e0^2,,loc,h,M d0 j + D^2 h0 e0 g,,
D^2 e0^2,82,16,44,0,5,,D^2 h0 e0^2,,loc,,D^2 h0 e0 g,,
D h1 e0 g^2,82,17,47,0,-3,,,,loc,,,,
M d0 i + D^2 h0 e0^2,82,17,44,0,-1,,M h0 d0 i + D^2 h0^2 e0^2,,,,M h0 d0 j + D^2 h0^2 e0 g,2,M P h0 d0^2
D^2 h0 e0^2,82,17,44,0,1,,D^2 h0^2 e0^2,,,,D^2 h0^2 e0 g,,
_D^2 h1^2 d0 e0,82,17,43,1,3,,,,loc,,,,
M h0 d0 i + D^2 h0^2 e0^2,82,18,44,0,-1,,,,,,,2,M P h0^2 d0^2
D^2 h0^2 e0^2,82,18,44,0,1,,,,,,,,
c0 e0^2 g^2,82,19,49,0,0,,,,loc,,,,
d0 e0^4,82,20,48,0,0,,h0 d0 e0^4,,loc,,h0 e0^5,,
h0 d0 e0^4,82,21,48,0,-1,,h0^2 d0 e0^4,,,,h0^2 e0^5,,
_h1^2 d0^2 e0^3,82,21,47,1,1,,,,loc,,,,
h0^2 d0 e0^4,82,22,48,0,-1,,,,,,,,
_c0 d0^4 e0,82,22,46,1,1,h,P^2 d0 e0 m,,loc,h,d0^4 k,,
P^2 d0 e0 m,82,23,46,0,-1,,P^2 h0 d0 e0 m,,,,h0 d0^4 k,2,P h0 d0^4 e0
P^2 D c0 e0^2,82,23,45,0,1,,,,loc,,,,
P^2 h0 d0 e0 m,82,24,46,0,-1,,,,,,,2,P h0^2 d0^4 e0
_t P h0 d0^4 e0,82,24,44,1,1,,_t P h0^2 d0^4 e0,h,D P^2 h1 d0^3,,_t h0^2 d0^6,,
_t P h0^2 d0^4 e0,82,25,44,1,-2,h,P^3 i m,,,h,P^3 j m,,
_M P^4 h1^4,82,25,43,1,0,,,,loc,,,,
_P^3 D h1^2 d0 e0,82,25,43,1,2,,,,loc,,,,
P^3 i m,82,26,44,0,-1,,,,,,,,
_P^4 D c0 e0,82,26,42,1,1,,_t P^3 h0 d0^2 k,,loc,,_t P^3 h0 d0^2 l,,
_t P^3 h0 d0^2 k,82,27,42,1,0,,_t^2 P^3 h1 d0^4,,,,_t^2 P^3 h1 d0^3 e0,2,_t P^3 h0^2 d0^4
_t^2 P^3 h1 d0^4,82,28,42,1,0,,,,,,,2,P^4 i j
P^5 D h1 e0,82,29,43,0,0,,,,loc,,,,
P^4 c0 d0^3,82,31,45,0,0,,,,loc,,,,
P^5 d0^3,82,32,44,0,0,,P^5 h0 d0^3,,loc,,P^5 h0 d0^2 e0,,
P^5 h0 d0^3,82,33,44,0,-1,,P^5 h0^2 d0^3,,,,P^5 h0^2 d0^2 e0,,
_P^6 h1^2 d0 e0,82,33,43,1,1,,,,loc,,,,
P^5 h0^2 d0^3,82,34,44,0,-1,,,,,,,,
_P^7 c0 e0,82,34,42,1,1,h,P^7 j,,loc,h,P^6 d0 i,,
P^7 j,82,35,42,0,0,,P^7 h0 j,,,,P^6 h0 d0 i,2,P^8 h0 e0
P^7 h0 j,82,36,42,0,0,,,,,,,2,P^8 h0^2 e0
t h6 g,83,5,43,0,-1,,,,t h1 h6 g,,,,
h2 e2,83,5,44,0,1,,,,,,h1^2 f2,2,h0 h2 x1
h0 h6 g,83,6,44,0,-1,,h0^2 h6 g,,,,h0 h2 h6 g,,
_h1^2 h6 e0,83,6,43,1,1,,,,_h1^3 h6 e0,,,2,_h1^4 h6 d0
h1 h4 Q3,83,7,45,0,-2,,,,h1^2 h4 Q3,,,,
h0^2 h6 g,83,7,44,0,0,,,,,,,,
_h1^3 x1,83,7,44,1,2,,,,_h1^4 x1,,,,
h1^3 h6 e0,83,8,45,0,0,,,,h1^4 h6 e0,,,2,h1^5 h6 d0
h1^4 x1,83,9,46,0,-1,,,,h1^5 x1,,,,
_h1^5 h6 d0,83,9,44,1,1,,,,_h1^6 h6 d0,,,,
h1 g H1,83,10,46,0,-1,,,,h1^2 g H1,,,2,h1 g B7
_P h1^3 h6 c0,83,10,43,1,1,,,,_P h1^4 h6 c0,,,,
_h1 g B7,83,11,45,1,-4,,,,_h1^2 g B7,,,,
D j1,83,11,45,0,-2,,,,D h1 j1,,,,
g C',83,11,46,0,0,,,,,,h2 g C',,
h1^6 h6 d0,83,11,46,0,2,,,,h1^7 h6 d0,,,,
_t (D e1 + C0) g,83,11,43,1,4,,,,,,_t (D e1 + C0) h2 g,,
P h1^4 h6 c0,83,12,45,0,0,,,,P h1^5 h6 c0,,,,
D^2 h2 d1,83,13,44,0,-4,,,,,,,,
_D^2 h1^2 d1,83,13,43,1,-2,,,h,D^2 T,,,,
P^2 h1^4 h6,83,13,44,0,0,,,,P^2 h1^5 h6,,,,
h1^2 g B7,83,13,47,0,2,,,,,,,,
D h1 e1 g,83,13,46,0,4,,,,D h1^2 e1 g,,,,
h2 g B4,83,14,46,0,-2,,,,,,,2,M h0^2 e0 g
_h1^11 h6 c0,83,14,47,1,0,,,,_h1^12 h6 c0,,,,
_t M h0 e0 g,83,14,44,1,2,,_t M h0^2 e0 g,h,M D h1 d0,,_t M h0^2 g^2,,
D^2 m,83,15,44,0,-3,,D^2 h0 m,,,,D^2 h2 m,2,D^2 h0 e0^2
_P h1^11 h6,83,15,46,1,-1,,,,_t^2 h2 g^4,,,,
_t h2 c1 g^3,83,15,47,1,1,,,,,h,g n m,,
_t M h0^2 e0 g,83,15,44,1,3,h,D M P h2^2 + D^2 h0 m,,,h,B4 j,,
D^2 h0 m,83,16,44,0,-2,,M P h0 r,,,,,2,D^2 h0^2 e0^2
D M P h2^2 + D^2 h0 m,83,16,44,0,0,,M P h0 r,,,,,,
h1^12 h6 c0,83,16,49,0,2,,,,h1^13 h6 c0,,,,
h2 g^4,83,17,50,0,-1,,h0 h2 g^4,,,,h2^2 g^4,,
M P h0 r,83,17,44,0,1,,M P h0^2 r,,,,,,
_c0 e0^2 g^2,83,18,48,1,-2,h,d0 e0^2 m,,loc,h,e0^3 m,,
h0 h2 g^4,83,18,50,0,0,,,,,,h0 h2^2 g^4,,
M P h0^2 r,83,18,44,0,2,,M P h0^3 r,,,,,,
d0 e0^2 m,83,19,48,0,-2,,h0 d0 e0^2 m,,,,h0 e0^3 m,2,h0 d0 e0^4
M P h0^3 r,83,19,44,0,0,,M P h0^4 r,,,,,,
D c0 e0^3,83,19,47,0,2,,,,loc,,,,
h0 d0 e0^2 m,83,20,48,0,-2,,,,,,,2,h0^2 d0 e0^4
M P h0^4 r,83,20,44,0,0,,,,,,,,
_t h0 d0 e0^4,83,20,46,1,2,,_t h0^2 d0 e0^4,h,D h1 d0^3 e0,,_t h0^2 e0^5,,
_t h0^2 d0 e0^4,83,21,46,1,-2,h,d0^2 i l,,,h,D h2^2 d0^4,,
M P^2 c0 d0,83,21,45,0,0,,,,loc,,,,
_D h1^2 d0^4,83,21,45,1,2,,,,loc,,,,
d0^2 i l,83,22,46,0,-2,,,,,,,,
_P^2 D c0 e0^2,83,22,44,1,0,,_t P^2 h0 d0 e0 m,,loc,,_t h0 d0^4 k,,
M P^3 d0,83,22,44,0,2,,M P^3 h0 d0,,loc,,M P^3 h0 e0,,
_t P^2 h0 d0 e0 m,83,23,44,1,-2,,_t^2 P h1 d0^4 e0,,,,_t^2 h1 d0^6,2,_t P h0^2 d0^4 e0
M P^3 h0 d0,83,23,44,0,0,,M P^3 h0^2 d0,,,,M P^3 h0^2 e0,,
_P^2 D^2 h1^4 d0,83,23,43,1,2,,,,loc,,,,
_t^2 P h1 d0^4 e0,83,24,44,1,-1,,,,,,,2,P^3 i m
M P^3 h0^2 d0,83,24,44,0,1,,,,,,,,
D P^2 h1 d0^3,83,25,45,0,0,,,,loc,,,,
P^2 c0 d0^3 e0,83,27,47,0,0,,,,loc,,,,
P^3 d0^3 e0,83,28,46,0,0,,P^3 h0 d0^3 e0,,loc,,P^2 h0 d0^5,,
P^3 h0 d0^3 e0,83,29,46,0,-1,,P^3 h0^2 d0^3 e0,,,,P^2 h0^2 d0^5,,
_P^3 h1^2 d0^4,83,29,45,1,1,,,,loc,,,,
P^3 h0^2 d0^3 e0,83,30,46,0,-1,,,,,,,,
_P^4 c0 d0^3,83,30,44,1,1,h,P^4 d0^2 i,,loc,h,P^4 d0^2 j,,
P^4 d0^2 i,83,31,44,0,-1,,P^4 h0 d0^2 i,,,,P^4 h0 d0^2 j,2,P^5 h0 d0^3
_P^5 D h1^4 d0,83,31,43,1,1,,,,loc,,,,
P^4 h0 d0^2 i,83,32,44,0,0,,,,,,,2,P^5 h0^2 d0^3
_P^8 h1^4 d0,83,39,43,1,0,,,,loc,,,,
_P^9 h1^2 c0,83,40,42,1,0,h,P^10 h2,,loc,h,P^9 h0 d0,,
P^10 h2,83,41,42,0,0,,P^10 h0 h2,,,,P^9 h0^2 d0,,
P^10 h0 h2,83,42,42,0,0,,,,,,,,
h2^2 h4 h6,84,4,44,0,-1,,,,,,,,
f2,84,4,44,0,1,,h0 f2,,h1 f2,,h1^2 c3,,
h0 f2,84,5,44,0,0,,h0^2 f2,,,,,,
t h1 h6 g,84,6,44,0,-1,,,,,,,,
h0^2 f2,84,6,44,0,1,,h0^3 f2,,,,,,
_h1^3 h6 e0,84,7,44,1,-1,,,,_h1^4 h6 e0,,,2,_h1^5 h6 d0
h0^3 f2,84,7,44,0,1,,,,,,,,
h1^2 h4 Q3,84,8,46,0,-1,,,,h1^3 h4 Q3,,,,
_h1^4 x1,84,8,45,1,1,,,,_h1^5 x1,,,,
h2 c1 H1,84,9,46,0,-1,,,,,,,,
h1^4 h6 e0,84,9,46,0,1,,,,h1^5 h6 e0,,,2,h1^6 h6 d0
h1^5 x1,84,10,47,0,-3,,,,,,,,
"P x76,6",84,10,45,0,-1,,,,"P h1 x76,6",,,,
_h1^6 h6 d0,84,10,45,1,1,,,,_h1^7 h6 d0,,,,
_D j1,84,10,44,1,3,,,,_D h1 j1,,_t h2 g C',,
h2 g A',84,11,46,0,-2,,,,,,t h1 g G0,,
h1^2 g H1,84,11,47,0,0,,,,,,,2,h1^2 g B7
